student_id,profile,step,action,concept,mastery,fatigue,engagement,correct
138,slow,14,continue,c_0,0.41500000000000015,0.8999999999999999,1.0,False
138,slow,15,rest,c_0,0.41500000000000015,0.4999999999999999,1.0,False
138,slow,16,review,c_0,0.42750000000000016,0.5799999999999998,1.0,False
138,slow,17,review,c_0,0.43800000000000017,0.6599999999999999,1.0,False
138,slow,18,review,c_0,0.4465000000000002,0.74,1.0,False
138,slow,19,review,c_0,0.4530000000000002,0.8200000000000001,1.0,False
138,slow,20,rest,c_0,0.4530000000000002,0.42000000000000004,1.0,False
138,slow,21,review,c_0,0.4675000000000002,0.5,1.0,True
138,slow,22,review,c_0,0.4800000000000002,0.5800000000000001,1.0,False
138,slow,23,continue,c_0,0.5010000000000002,0.68,1.0,True
138,slow,24,review,c_0,0.5090000000000002,0.76,1.0,False
138,slow,25,continue,c_0,0.5210000000000002,0.86,1.0,True
138,slow,26,rest,c_0,0.5210000000000002,0.45999999999999996,1.0,True
138,slow,27,review,c_0,0.5345000000000002,0.54,1.0,True
138,slow,28,continue,c_0,0.5575000000000002,0.64,1.0,False
138,slow,29,review,c_0,0.5665000000000002,0.72,1.0,False
138,slow,30,continue,c_0,0.5805000000000002,0.82,1.0,True
138,slow,31,rest,c_0,0.5805000000000002,0.41999999999999993,1.0,False
138,slow,32,review,c_0,0.5950000000000002,0.49999999999999994,1.0,True
138,slow,33,continue,c_0,0.6200000000000002,0.6,1.0,False
138,slow,34,review,c_0,0.6300000000000002,0.6799999999999999,1.0,True
138,slow,35,continue,c_0,0.6460000000000002,0.7799999999999999,1.0,False
138,slow,36,review,c_0,0.6515000000000002,0.8599999999999999,1.0,False
138,slow,37,rest,c_0,0.6515000000000002,0.45999999999999985,1.0,True
138,slow,38,review,c_0,0.6650000000000001,0.5399999999999998,1.0,True
138,slow,39,review,c_0,0.6765000000000001,0.6199999999999999,1.0,False
138,slow,40,continue,c_0,0.6955000000000001,0.7199999999999999,1.0,False
138,slow,41,review,c_0,0.7025000000000001,0.7999999999999998,1.0,True
138,slow,42,continue,c_0,0.7125000000000001,0.8999999999999998,1.0,False
138,slow,43,rest,c_0,0.7125000000000001,0.4999999999999998,1.0,True
138,slow,44,continue,c_0,0.7375000000000002,0.5999999999999998,1.0,True
138,slow,45,review,c_0,0.7475000000000002,0.6799999999999997,1.0,False
138,slow,46,continue,c_0,0.7635000000000002,0.7799999999999997,1.0,True
138,slow,47,review,c_0,0.7690000000000002,0.8599999999999997,1.0,True
138,slow,48,rest,c_0,0.7690000000000002,0.45999999999999963,1.0,True
138,slow,49,continue,c_0,0.7960000000000003,0.5599999999999996,1.0,True
139,fatigued,0,review,c_0,0.15000000000000002,0.24,1.0,False
139,fatigued,1,continue,c_0,0.22600000000000003,0.54,1.0,True
139,fatigued,2,continue,c_0,0.272,0.8400000000000001,1.0,False
139,fatigued,3,rest,c_0,0.272,0.44000000000000006,1.0,False
139,fatigued,4,continue,c_0,0.328,0.74,1.0,False
139,fatigued,5,review,c_0,0.341,0.98,1.0,False
139,fatigued,6,rest,c_0,0.341,0.58,1.0,False
139,fatigued,7,continue,c_0,0.383,0.8799999999999999,1.0,True
139,fatigued,8,rest,c_0,0.383,0.47999999999999987,1.0,False
139,fatigued,9,review,c_0,0.40900000000000003,0.7199999999999999,1.0,False
139,fatigued,10,review,c_0,0.42300000000000004,0.9599999999999999,1.0,False
139,fatigued,11,rest,c_0,0.42300000000000004,0.5599999999999998,1.0,False
139,fatigued,12,continue,c_0,0.4670000000000001,0.8599999999999999,1.0,False
139,fatigued,13,rest,c_0,0.4670000000000001,0.45999999999999985,1.0,True
139,fatigued,14,review,c_0,0.4940000000000001,0.6999999999999998,1.0,False
139,fatigued,15,continue,c_0,0.5240000000000001,0.9999999999999998,1.0,True
139,fatigued,16,rest,c_0,0.5240000000000001,0.5999999999999998,1.0,False
139,fatigued,17,review,c_0,0.5440000000000002,0.8399999999999997,1.0,False
139,fatigued,18,rest,c_0,0.5440000000000002,0.4399999999999997,1.0,False
139,fatigued,19,review,c_0,0.5720000000000002,0.6799999999999997,1.0,False
139,fatigued,20,continue,c_0,0.6040000000000002,0.9799999999999998,1.0,False
139,fatigued,21,rest,c_0,0.6040000000000002,0.5799999999999997,1.0,True
139,fatigued,22,review,c_0,0.6250000000000002,0.8199999999999997,1.0,False
139,fatigued,23,rest,c_0,0.6250000000000002,0.4199999999999997,1.0,False
139,fatigued,24,review,c_0,0.6540000000000002,0.6599999999999997,1.0,False
139,fatigued,25,continue,c_0,0.6880000000000003,0.9599999999999997,1.0,True
139,fatigued,26,rest,c_0,0.6880000000000003,0.5599999999999997,1.0,False
139,fatigued,27,review,c_0,0.7100000000000003,0.7999999999999997,1.0,True
139,fatigued,28,review,c_0,0.7200000000000003,1.0,1.0,False
139,fatigued,29,rest,c_0,0.7200000000000003,0.6,1.0,False
139,fatigued,30,continue,c_0,0.7600000000000003,0.8999999999999999,1.0,False
139,fatigued,31,rest,c_0,0.7600000000000003,0.4999999999999999,1.0,False
139,fatigued,32,continue,c_0,0.8100000000000004,0.7999999999999998,1.0,False
139,fatigued,33,advance,c_0,0.8100000000000004,1.0,1.0,True
139,fatigued,34,rest,c_1,0.1,0.6,1.0,False
139,fatigued,35,continue,c_1,0.14,0.8999999999999999,1.0,False
139,fatigued,36,rest,c_1,0.14,0.4999999999999999,1.0,False
139,fatigued,37,continue,c_1,0.19000000000000003,0.7999999999999998,1.0,False
139,fatigued,38,review,c_1,0.20000000000000004,1.0,1.0,True
139,fatigued,39,rest,c_1,0.20000000000000004,0.6,1.0,False
139,fatigued,40,continue,c_1,0.24000000000000005,0.8999999999999999,1.0,False
139,fatigued,41,rest,c_1,0.24000000000000005,0.4999999999999999,1.0,False
139,fatigued,42,review,c_1,0.26500000000000007,0.7399999999999999,1.0,False
139,fatigued,43,continue,c_1,0.2910000000000001,1.0,1.0,False
139,fatigued,44,rest,c_1,0.2910000000000001,0.6,1.0,False
139,fatigued,45,continue,c_1,0.33100000000000007,0.8999999999999999,1.0,False
139,fatigued,46,rest,c_1,0.33100000000000007,0.4999999999999999,1.0,True
139,fatigued,47,continue,c_1,0.3810000000000001,0.7999999999999998,1.0,False
139,fatigued,48,review,c_1,0.3910000000000001,1.0,1.0,True
139,fatigued,49,rest,c_1,0.3910000000000001,0.6,1.0,False
140,slow,0,continue,c_0,0.15000000000000002,0.1,1.0,False
140,slow,1,review,c_0,0.17250000000000001,0.18000000000000002,1.0,False
140,slow,2,review,c_0,0.193,0.26,1.0,False
140,slow,3,continue,c_0,0.23,0.36,1.0,False
140,slow,4,continue,c_0,0.262,0.45999999999999996,1.0,False
140,slow,5,continue,c_0,0.28900000000000003,0.5599999999999999,1.0,False
140,slow,6,continue,c_0,0.31100000000000005,0.6599999999999999,1.0,False
140,slow,7,continue,c_0,0.32800000000000007,0.7599999999999999,1.0,False
140,slow,8,review,c_0,0.3340000000000001,0.8399999999999999,1.0,True
140,slow,9,rest,c_0,0.3340000000000001,0.43999999999999984,1.0,False
140,slow,10,continue,c_0,0.3620000000000001,0.5399999999999998,1.0,False
140,slow,11,review,c_0,0.3735000000000001,0.6199999999999999,1.0,False
140,slow,12,review,c_0,0.3830000000000001,0.7,1.0,False
140,slow,13,continue,c_0,0.39800000000000013,0.7999999999999999,1.0,False
140,slow,14,review,c_0,0.40300000000000014,0.8799999999999999,1.0,True
140,slow,15,rest,c_0,0.40300000000000014,0.47999999999999987,1.0,False
140,slow,16,review,c_0,0.41600000000000015,0.5599999999999998,1.0,True
140,slow,17,review,c_0,0.42700000000000016,0.6399999999999999,1.0,False
140,slow,18,review,c_0,0.43600000000000017,0.72,1.0,False
140,slow,19,continue,c_0,0.4500000000000002,0.82,1.0,False
140,slow,20,rest,c_0,0.4500000000000002,0.41999999999999993,1.0,True
140,slow,21,continue,c_0,0.4790000000000002,0.5199999999999999,1.0,False
140,slow,22,review,c_0,0.4910000000000002,0.5999999999999999,1.0,True
140,slow,23,continue,c_0,0.5110000000000002,0.6999999999999998,1.0,False
140,slow,24,review,c_0,0.5185000000000002,0.7799999999999998,1.0,True
140,slow,25,continue,c_0,0.5295000000000002,0.8799999999999998,1.0,False
140,slow,26,rest,c_0,0.5295000000000002,0.47999999999999976,1.0,True
140,slow,27,continue,c_0,0.5555000000000002,0.5799999999999997,1.0,True
140,slow,28,continue,c_0,0.5765000000000002,0.6799999999999997,1.0,False
140,slow,29,continue,c_0,0.5925000000000002,0.7799999999999997,1.0,False
140,slow,30,review,c_0,0.5980000000000003,0.8599999999999997,1.0,False
140,slow,31,rest,c_0,0.5980000000000003,0.45999999999999963,1.0,False
140,slow,32,continue,c_0,0.6250000000000003,0.5599999999999996,1.0,False
140,slow,33,continue,c_0,0.6470000000000004,0.6599999999999996,1.0,True
140,slow,34,continue,c_0,0.6640000000000004,0.7599999999999996,1.0,True
140,slow,35,continue,c_0,0.6760000000000004,0.8599999999999995,1.0,False
140,slow,36,rest,c_0,0.6760000000000004,0.4599999999999995,1.0,False
140,slow,37,review,c_0,0.6895000000000004,0.5399999999999996,1.0,False
140,slow,38,continue,c_0,0.7125000000000005,0.6399999999999996,1.0,False
140,slow,39,continue,c_0,0.7305000000000005,0.7399999999999995,1.0,False
140,slow,40,continue,c_0,0.7435000000000005,0.8399999999999995,1.0,True
140,slow,41,rest,c_0,0.7435000000000005,0.4399999999999995,1.0,True
140,slow,42,continue,c_0,0.7715000000000005,0.5399999999999995,1.0,True
140,slow,43,continue,c_0,0.7945000000000005,0.6399999999999995,1.0,False
140,slow,44,review,c_0,0.8035000000000005,0.7199999999999995,1.0,True
140,slow,45,advance,c_0,0.8035000000000005,0.8399999999999995,1.0,True
140,slow,46,rest,c_1,0.1,0.4399999999999995,1.0,False
140,slow,47,review,c_1,0.11400000000000002,0.5199999999999996,1.0,False
140,slow,48,review,c_1,0.12600000000000003,0.5999999999999996,1.0,False
140,slow,49,review,c_1,0.13600000000000004,0.6799999999999997,1.0,False
141,fatigued,0,continue,c_0,0.2,0.3,1.0,True
141,fatigued,1,review,c_0,0.23500000000000001,0.54,1.0,False
141,fatigued,2,review,c_0,0.258,0.78,1.0,False
141,fatigued,3,review,c_0,0.269,1.0,1.0,True
141,fatigued,4,rest,c_0,0.269,0.6,1.0,False
141,fatigued,5,continue,c_0,0.30900000000000005,0.8999999999999999,1.0,False
141,fatigued,6,rest,c_0,0.30900000000000005,0.4999999999999999,1.0,False
141,fatigued,7,review,c_0,0.3340000000000001,0.7399999999999999,1.0,True
141,fatigued,8,continue,c_0,0.3600000000000001,1.0,1.0,False
141,fatigued,9,rest,c_0,0.3600000000000001,0.6,1.0,False
141,fatigued,10,continue,c_0,0.40000000000000013,0.8999999999999999,1.0,False
141,fatigued,11,rest,c_0,0.40000000000000013,0.4999999999999999,1.0,False
141,fatigued,12,review,c_0,0.42500000000000016,0.7399999999999999,1.0,False
141,fatigued,13,review,c_0,0.43800000000000017,0.9799999999999999,1.0,False
141,fatigued,14,rest,c_0,0.43800000000000017,0.5799999999999998,1.0,False
141,fatigued,15,review,c_0,0.4590000000000002,0.8199999999999998,1.0,True
141,fatigued,16,rest,c_0,0.4590000000000002,0.4199999999999998,1.0,True
141,fatigued,17,review,c_0,0.4880000000000002,0.6599999999999998,1.0,False
141,fatigued,18,review,c_0,0.5050000000000002,0.8999999999999998,1.0,True
141,fatigued,19,rest,c_0,0.5050000000000002,0.4999999999999998,1.0,False
141,fatigued,20,continue,c_0,0.5550000000000003,0.7999999999999998,1.0,False
141,fatigued,21,continue,c_0,0.5750000000000003,1.0,1.0,True
141,fatigued,22,rest,c_0,0.5750000000000003,0.6,1.0,True
141,fatigued,23,continue,c_0,0.6150000000000003,0.8999999999999999,1.0,True
141,fatigued,24,rest,c_0,0.6150000000000003,0.4999999999999999,1.0,True
141,fatigued,25,review,c_0,0.6400000000000003,0.7399999999999999,1.0,False
141,fatigued,26,continue,c_0,0.6660000000000004,1.0,1.0,False
141,fatigued,27,rest,c_0,0.6660000000000004,0.6,1.0,False
141,fatigued,28,review,c_0,0.6860000000000004,0.84,1.0,False
141,fatigued,29,rest,c_0,0.6860000000000004,0.43999999999999995,1.0,False
141,fatigued,30,continue,c_0,0.7420000000000004,0.74,1.0,False
141,fatigued,31,continue,c_0,0.7680000000000005,1.0,1.0,False
141,fatigued,32,rest,c_0,0.7680000000000005,0.6,1.0,True
141,fatigued,33,continue,c_0,0.8080000000000005,0.8999999999999999,1.0,False
141,fatigued,34,rest,c_0,0.8080000000000005,0.4999999999999999,1.0,True
141,fatigued,35,advance,c_0,0.8080000000000005,0.8599999999999999,1.0,True
141,fatigued,36,rest,c_1,0.1,0.45999999999999985,1.0,False
141,fatigued,37,review,c_1,0.127,0.6999999999999998,1.0,False
141,fatigued,38,continue,c_1,0.15700000000000003,0.9999999999999998,1.0,False
141,fatigued,39,rest,c_1,0.15700000000000003,0.5999999999999998,1.0,False
141,fatigued,40,continue,c_1,0.19700000000000006,0.8999999999999997,1.0,False
141,fatigued,41,rest,c_1,0.19700000000000006,0.49999999999999967,1.0,False
141,fatigued,42,review,c_1,0.2220000000000001,0.7399999999999997,1.0,True
141,fatigued,43,review,c_1,0.2350000000000001,0.9799999999999996,1.0,False
141,fatigued,44,rest,c_1,0.2350000000000001,0.5799999999999996,1.0,True
141,fatigued,45,review,c_1,0.2560000000000001,0.8199999999999996,1.0,True
141,fatigued,46,rest,c_1,0.2560000000000001,0.4199999999999996,1.0,False
141,fatigued,47,continue,c_1,0.31400000000000017,0.7199999999999995,1.0,False
141,fatigued,48,review,c_1,0.3280000000000002,0.9599999999999995,1.0,True
141,fatigued,49,rest,c_1,0.3280000000000002,0.5599999999999995,1.0,False
142,fatigued,0,continue,c_0,0.2,0.3,1.0,True
142,fatigued,1,continue,c_0,0.27,0.6,1.0,False
142,fatigued,2,review,c_0,0.29000000000000004,0.84,1.0,True
142,fatigued,3,rest,c_0,0.29000000000000004,0.43999999999999995,1.0,False
142,fatigued,4,review,c_0,0.31800000000000006,0.6799999999999999,1.0,True
142,fatigued,5,review,c_0,0.3340000000000001,0.9199999999999999,1.0,False
142,fatigued,6,rest,c_0,0.3340000000000001,0.5199999999999999,1.0,True
142,fatigued,7,review,c_0,0.3580000000000001,0.7599999999999999,1.0,False
142,fatigued,8,continue,c_0,0.3820000000000001,1.0,1.0,True
142,fatigued,9,rest,c_0,0.3820000000000001,0.6,1.0,True
142,fatigued,10,review,c_0,0.40200000000000014,0.84,1.0,False
142,fatigued,11,rest,c_0,0.40200000000000014,0.43999999999999995,1.0,False
142,fatigued,12,continue,c_0,0.45800000000000013,0.74,1.0,False
142,fatigued,13,continue,c_0,0.48400000000000015,1.0,1.0,False
142,fatigued,14,rest,c_0,0.48400000000000015,0.6,1.0,True
142,fatigued,15,continue,c_0,0.5240000000000001,0.8999999999999999,1.0,True
142,fatigued,16,rest,c_0,0.5240000000000001,0.4999999999999999,1.0,False
142,fatigued,17,continue,c_0,0.5740000000000002,0.7999999999999998,1.0,False
142,fatigued,18,review,c_0,0.5840000000000002,1.0,1.0,False
142,fatigued,19,rest,c_0,0.5840000000000002,0.6,1.0,True
142,fatigued,20,continue,c_0,0.6240000000000002,0.8999999999999999,1.0,False
142,fatigued,21,rest,c_0,0.6240000000000002,0.4999999999999999,1.0,False
142,fatigued,22,review,c_0,0.6490000000000002,0.7399999999999999,1.0,True
142,fatigued,23,review,c_0,0.6620000000000003,0.9799999999999999,1.0,True
142,fatigued,24,rest,c_0,0.6620000000000003,0.5799999999999998,1.0,False
142,fatigued,25,continue,c_0,0.7040000000000003,0.8799999999999999,1.0,False
142,fatigued,26,rest,c_0,0.7040000000000003,0.47999999999999987,1.0,False
142,fatigued,27,continue,c_0,0.7560000000000003,0.7799999999999998,1.0,True
142,fatigued,28,review,c_0,0.7670000000000003,1.0,1.0,False
142,fatigued,29,rest,c_0,0.7670000000000003,0.6,1.0,True
142,fatigued,30,review,c_0,0.7870000000000004,0.84,1.0,False
142,fatigued,31,rest,c_0,0.7870000000000004,0.43999999999999995,1.0,False
142,fatigued,32,continue,c_0,0.8430000000000004,0.74,1.0,False
142,fatigued,33,advance,c_0,0.8430000000000004,1.0,1.0,False
142,fatigued,34,rest,c_1,0.1,0.6,1.0,False
142,fatigued,35,review,c_1,0.12000000000000001,0.84,1.0,False
142,fatigued,36,rest,c_1,0.12000000000000001,0.43999999999999995,1.0,False
142,fatigued,37,review,c_1,0.14800000000000002,0.6799999999999999,1.0,False
142,fatigued,38,review,c_1,0.16400000000000003,0.9199999999999999,1.0,False
142,fatigued,39,rest,c_1,0.16400000000000003,0.5199999999999999,1.0,False
142,fatigued,40,continue,c_1,0.21200000000000005,0.8199999999999998,1.0,False
142,fatigued,41,rest,c_1,0.21200000000000005,0.4199999999999998,1.0,False
142,fatigued,42,continue,c_1,0.2700000000000001,0.7199999999999998,1.0,False
142,fatigued,43,review,c_1,0.2840000000000001,0.9599999999999997,1.0,False
142,fatigued,44,rest,c_1,0.2840000000000001,0.5599999999999997,1.0,False
142,fatigued,45,continue,c_1,0.3280000000000001,0.8599999999999997,1.0,False
142,fatigued,46,rest,c_1,0.3280000000000001,0.45999999999999963,1.0,True
142,fatigued,47,review,c_1,0.35500000000000015,0.6999999999999996,1.0,True
142,fatigued,48,continue,c_1,0.3850000000000002,0.9999999999999996,1.0,False
142,fatigued,49,rest,c_1,0.3850000000000002,0.5999999999999995,1.0,False
143,fast,0,review,c_0,0.25,0.04000000000000001,1.0,False
143,fast,1,review,c_0,0.394,0.08000000000000002,1.0,False
143,fast,2,continue,c_0,0.6699999999999999,0.13,1.0,True
143,fast,3,continue,c_0,0.9309999999999999,0.18,1.0,True
143,fast,4,advance,c_0,0.9309999999999999,0.24,1.0,True
143,fast,5,continue,c_1,0.32799999999999996,0.29,1.0,True
143,fast,6,continue,c_1,0.5409999999999999,0.33999999999999997,1.0,False
143,fast,7,review,c_1,0.6399999999999999,0.38,1.0,True
143,fast,8,review,c_1,0.7329999999999999,0.42000000000000004,1.0,True
143,fast,9,review,c_1,0.8199999999999998,0.4600000000000001,1.0,True
143,fast,10,advance,c_1,0.8199999999999998,0.52,1.0,False
143,fast,11,continue,c_2,0.244,0.5700000000000001,1.0,True
143,fast,12,review,c_2,0.3085,0.6100000000000001,1.0,False
143,fast,13,continue,c_2,0.4255,0.6600000000000001,1.0,False
143,fast,14,review,c_2,0.4765,0.7000000000000002,1.0,True
143,fast,15,continue,c_2,0.5664999999999999,0.7500000000000002,1.0,False
143,fast,16,review,c_2,0.6039999999999999,0.7900000000000003,1.0,True
143,fast,17,review,c_2,0.6354999999999998,0.8300000000000003,1.0,True
143,fast,18,rest,c_2,0.6354999999999998,0.43000000000000027,1.0,True
143,fast,19,continue,c_2,0.8064999999999998,0.48000000000000026,1.0,False
143,fast,20,advance,c_2,0.8064999999999998,0.5400000000000003,1.0,True
143,fast,21,review,c_3,0.16899999999999998,0.5800000000000003,1.0,False
143,fast,22,continue,c_3,0.29499999999999993,0.6300000000000003,1.0,False
143,fast,23,review,c_3,0.35049999999999987,0.6700000000000004,1.0,False
143,fast,24,continue,c_3,0.44949999999999973,0.7200000000000004,1.0,True
143,fast,25,continue,c_3,0.5334999999999996,0.7700000000000005,1.0,True
143,fast,26,continue,c_3,0.6024999999999995,0.8200000000000005,1.0,False
143,fast,27,rest,c_3,0.6024999999999995,0.4200000000000005,1.0,True
143,fast,28,review,c_3,0.6894999999999994,0.4600000000000005,1.0,True
143,fast,29,continue,c_3,0.8514999999999993,0.5100000000000006,1.0,False
143,fast,30,advance,c_3,0.8514999999999993,0.5700000000000005,1.0,True
143,fast,31,review,c_4,0.16449999999999992,0.6100000000000005,1.0,False
143,fast,32,review,c_4,0.22299999999999984,0.6500000000000006,1.0,False
143,fast,33,continue,c_4,0.3279999999999997,0.7000000000000006,1.0,False
143,fast,34,continue,c_4,0.4179999999999995,0.7500000000000007,1.0,True
143,fast,35,continue,c_4,0.49299999999999927,0.8000000000000007,1.0,False
143,fast,36,rest,c_4,0.49299999999999927,0.4000000000000007,1.0,True
143,fast,37,review,c_4,0.5829999999999992,0.4400000000000007,1.0,True
143,fast,38,continue,c_4,0.750999999999999,0.4900000000000007,1.0,True
143,fast,39,review,c_4,0.8274999999999989,0.5300000000000007,1.0,True
143,fast,40,advance,c_4,0.8274999999999989,0.5900000000000007,1.0,False
143,fast,41,review,c_5,0.1614999999999999,0.6300000000000008,1.0,False
143,fast,42,review,c_5,0.21699999999999978,0.6700000000000008,1.0,False
143,fast,43,continue,c_5,0.3159999999999995,0.7200000000000009,1.0,False
143,fast,44,review,c_5,0.3579999999999994,0.7600000000000009,1.0,False
143,fast,45,review,c_5,0.39399999999999924,0.8000000000000009,1.0,False
143,fast,46,rest,c_5,0.39399999999999924,0.4000000000000009,1.0,False
143,fast,47,review,c_5,0.4839999999999991,0.44000000000000095,1.0,True
143,fast,48,review,c_5,0.567999999999999,0.480000000000001,1.0,True
143,fast,49,review,c_5,0.6459999999999988,0.520000000000001,1.0,True
144,guesser,0,review,c_0,0.10500000000000001,0.04000000000000001,1.0,True
144,guesser,1,review,c_0,0.10980000000000001,0.08000000000000002,1.0,True
144,guesser,2,continue,c_0,0.11900000000000001,0.13,1.0,True
144,guesser,3,review,c_0,0.12335000000000002,0.17,1.0,True
144,guesser,4,review,c_0,0.1275,0.21000000000000002,1.0,False
144,guesser,5,continue,c_0,0.1354,0.26,1.0,False
144,guesser,6,review,c_0,0.1391,0.30000000000000004,1.0,True
144,guesser,7,continue,c_0,0.1461,0.35000000000000003,1.0,False
144,guesser,8,review,c_0,0.14935,0.39,1.0,True
144,guesser,9,continue,c_0,0.15545,0.44,1.0,True
144,guesser,10,continue,c_0,0.16105,0.49,1.0,False
144,guesser,11,review,c_0,0.1636,0.53,1.0,True
144,guesser,12,review,c_0,0.16595,0.5700000000000001,1.0,True
144,guesser,13,continue,c_0,0.17024999999999998,0.6200000000000001,1.0,False
144,guesser,14,review,c_0,0.17215,0.6600000000000001,1.0,False
144,guesser,15,review,c_0,0.17385,0.7000000000000002,1.0,False
144,guesser,16,continue,c_0,0.17685,0.7500000000000002,1.0,False
144,guesser,17,review,c_0,0.1781,0.7900000000000003,1.0,True
144,guesser,18,review,c_0,0.17915,0.8300000000000003,1.0,False
144,guesser,19,rest,c_0,0.17915,0.43000000000000027,1.0,True
144,guesser,20,continue,c_0,0.18485000000000001,0.48000000000000026,1.0,True
144,guesser,21,review,c_0,0.18745,0.5200000000000002,1.0,False
144,guesser,22,continue,c_0,0.19225,0.5700000000000003,1.0,True
144,guesser,23,review,c_0,0.1944,0.6100000000000003,1.0,True
144,guesser,24,continue,c_0,0.19829999999999998,0.6600000000000004,1.0,True
144,guesser,25,continue,c_0,0.20169999999999996,0.7100000000000004,1.0,True
144,guesser,26,continue,c_0,0.20459999999999995,0.7600000000000005,1.0,False
144,guesser,27,continue,c_0,0.20699999999999993,0.8100000000000005,1.0,False
144,guesser,28,rest,c_0,0.20699999999999993,0.4100000000000005,1.0,True
144,guesser,29,continue,c_0,0.21289999999999992,0.46000000000000046,1.0,False
144,guesser,30,review,c_0,0.21559999999999993,0.5000000000000004,1.0,False
144,guesser,31,review,c_0,0.21809999999999993,0.5400000000000005,1.0,True
144,guesser,32,review,c_0,0.22039999999999993,0.5800000000000005,1.0,True
144,guesser,33,continue,c_0,0.2245999999999999,0.6300000000000006,1.0,False
144,guesser,34,review,c_0,0.2264499999999999,0.6700000000000006,1.0,False
144,guesser,35,review,c_0,0.2280999999999999,0.7100000000000006,1.0,False
144,guesser,36,review,c_0,0.2295499999999999,0.7500000000000007,1.0,True
144,guesser,37,review,c_0,0.2307999999999999,0.7900000000000007,1.0,False
144,guesser,38,review,c_0,0.2318499999999999,0.8300000000000007,1.0,True
144,guesser,39,rest,c_0,0.2318499999999999,0.4300000000000007,1.0,True
144,guesser,40,review,c_0,0.23469999999999988,0.47000000000000075,1.0,False
144,guesser,41,review,c_0,0.23734999999999987,0.5100000000000008,1.0,False
144,guesser,42,review,c_0,0.23979999999999987,0.5500000000000008,1.0,True
144,guesser,43,review,c_0,0.24204999999999988,0.5900000000000009,1.0,True
144,guesser,44,continue,c_0,0.24614999999999987,0.6400000000000009,1.0,True
144,guesser,45,continue,c_0,0.24974999999999986,0.690000000000001,1.0,False
144,guesser,46,continue,c_0,0.25284999999999985,0.740000000000001,1.0,True
144,guesser,47,continue,c_0,0.25544999999999984,0.790000000000001,1.0,True
144,guesser,48,review,c_0,0.25649999999999984,0.8300000000000011,1.0,True
144,guesser,49,rest,c_0,0.25649999999999984,0.43000000000000105,1.0,False
145,slow,0,review,c_0,0.125,0.08000000000000002,1.0,False
145,slow,1,review,c_0,0.148,0.16000000000000003,1.0,False
145,slow,2,continue,c_0,0.19,0.26,1.0,False
145,slow,3,review,c_0,0.2085,0.34,1.0,False
145,slow,4,continue,c_0,0.2415,0.44000000000000006,1.0,False
145,slow,5,continue,c_0,0.26949999999999996,0.54,1.0,False
145,slow,6,review,c_0,0.28099999999999997,0.6200000000000001,1.0,False
145,slow,7,continue,c_0,0.3,0.7200000000000001,1.0,False
145,slow,8,review,c_0,0.307,0.8,1.0,False
145,slow,9,review,c_0,0.312,0.8800000000000001,1.0,False
145,slow,10,rest,c_0,0.312,0.4800000000000001,1.0,False
145,slow,11,review,c_0,0.325,0.56,1.0,True
145,slow,12,continue,c_0,0.34700000000000003,0.66,1.0,True
145,slow,13,continue,c_0,0.36400000000000005,0.76,1.0,True
145,slow,14,continue,c_0,0.37600000000000006,0.86,1.0,False
145,slow,15,rest,c_0,0.37600000000000006,0.45999999999999996,1.0,True
145,slow,16,continue,c_0,0.4030000000000001,0.5599999999999999,1.0,False
145,slow,17,continue,c_0,0.4250000000000001,0.6599999999999999,1.0,False
145,slow,18,review,c_0,0.4335000000000001,0.74,1.0,True
145,slow,19,review,c_0,0.4400000000000001,0.8200000000000001,1.0,False
145,slow,20,rest,c_0,0.4400000000000001,0.42000000000000004,1.0,False
145,slow,21,review,c_0,0.4545000000000001,0.5,1.0,False
145,slow,22,continue,c_0,0.47950000000000015,0.6,1.0,False
145,slow,23,review,c_0,0.48950000000000016,0.6799999999999999,1.0,True
145,slow,24,continue,c_0,0.5055000000000002,0.7799999999999999,1.0,True
145,slow,25,continue,c_0,0.5165000000000002,0.8799999999999999,1.0,False
145,slow,26,rest,c_0,0.5165000000000002,0.47999999999999987,1.0,False
145,slow,27,review,c_0,0.5295000000000002,0.5599999999999998,1.0,False
145,slow,28,continue,c_0,0.5515000000000002,0.6599999999999998,1.0,False
145,slow,29,continue,c_0,0.5685000000000002,0.7599999999999998,1.0,False
145,slow,30,review,c_0,0.5745000000000002,0.8399999999999999,1.0,True
145,slow,31,rest,c_0,0.5745000000000002,0.43999999999999984,1.0,True
145,slow,32,review,c_0,0.5885000000000002,0.5199999999999998,1.0,True
145,slow,33,review,c_0,0.6005000000000003,0.5999999999999999,1.0,False
145,slow,34,continue,c_0,0.6205000000000003,0.6999999999999998,1.0,False
145,slow,35,continue,c_0,0.6355000000000003,0.7999999999999998,1.0,False
145,slow,36,review,c_0,0.6405000000000003,0.8799999999999999,1.0,False
145,slow,37,rest,c_0,0.6405000000000003,0.47999999999999987,1.0,False
145,slow,38,continue,c_0,0.6665000000000003,0.5799999999999998,1.0,True
145,slow,39,review,c_0,0.6770000000000003,0.6599999999999999,1.0,False
145,slow,40,continue,c_0,0.6940000000000003,0.7599999999999999,1.0,True
145,slow,41,review,c_0,0.7000000000000003,0.8399999999999999,1.0,False
145,slow,42,rest,c_0,0.7000000000000003,0.43999999999999984,1.0,True
145,slow,43,continue,c_0,0.7280000000000003,0.5399999999999998,1.0,False
